MEAN_PM25_AVG,GEOID,Median_age,Median_age___Male,Median_age___Female,Estimate__Total,area1,percent1,area4,percent4,MEAN_gridcode,,Less_than__10_000,F_10_000_to__14_999,F_15_000_to__19_999,F_20_000_to__24_999,F_25_000_to__29_999,F_30_000_to__34_999,F_35_000_to__39_999,F_40_000_to__44_999,F_45_000_to__49_999,F_50_000_to__59_999,F_60_000_to__74_999,F_75_000_to__99_999,F_100_000_to__124_999,F_125_000_to__149_999,F_150_000_to__199_999,F_200_000_or_more,No_schooling_completed,Nursery_school,Kindergarten,F1st_grade,F2nd_grade,F3rd_grade,F4th_grade,F5th_grade,F6th_grade,F7th_grade,F8th_grade,F9th_grade,F10th_grade,F11th_grade,F12th_grade__no_diploma,Regular_high_school_diploma,GED_or_alternative_credential,Some_college__less_than_1_year,Some_college__1_or_more_years__no_degree,Associate_s_degree,Bachelor_s_degree,Master_s_degree,Professional_school_degree,Doctorate_degree,Hispanic_or_Latino,White_alone,Black_or_African_American_alone,American_Indian_and_Alaska_Native_alone,Asian_alone,Native_Hawaiian_and_Other_Pacific_Islander_alone,Other
7.850495833,261635392002.00,28.8,21.2,35,1913,35815.55367,11.46720409,1516.202705,0.485448473,6938322.097,,0.235500879,0,0.029876977,0.042179262,0.077328647,0.082601054,0.151142355,0.101933216,0.024604569,0.068541301,0.172231986,0,0.014059754,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065671642,0,0.063681592,0,0.03681592,0.275621891,0,0.11641791,0.222885572,0.115422886,0.064676617,0.016915423,0,0.021890547,0,0.013591218,0.95033978,0.036069002,0,0,0
7.850495833,261635392003.00,47.6,41.6,47.7,890,33626.87805,10.6481188,3138.512204,0.993825556,4021063.048,,0.339960239,0.035785288,0.141153082,0.184890656,0,0.043737575,0,0,0.047713718,0.02584493,0,0.061630219,0.029821074,0,0.089463221,0,0.036458333,0,0,0,0,0,0,0,0,0.0234375,0.05859375,0,0.024739583,0,0.079427083,0.295572917,0,0.045572917,0.171875,0.12109375,0.065104167,0.078125,0,0,0,0.011235955,0.988764045,0,0,0,0
7.850495833,261635392004.00,56.6,66.2,51.9,275,59746.46089,31.1092914,1380.669889,0.718898848,6768512.474,,0.503875969,0,0,0.15503876,0,0,0,0,0,0.217054264,0,0.124031008,0,0,0,0,0.117886179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544715447,0,0,0,0.25203252,0.085365854,0,0,0,0,0,1,0,0,0,0
7.850495833,261635392005.00,44.9,24.9,62.6,783,26964.58715,11.30459389,1895.671048,0.794738344,7728167.087,,0.08478803,0,0,0,0.124688279,0.132169576,0.27680798,0.057356608,0.119700748,0.057356608,0,0.087281796,0.059850374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055194805,0,0,0.077922078,0,0.352272727,0,0.066558442,0.11038961,0.269480519,0.029220779,0,0,0.038961039,0.043422733,0.043422733,0.956577267,0,0,0,0
7.850495833,261635392006.00,28.1,30.3,27.5,1097,51504.58619,9.255924669,,,18453343.26,,0.1125,0,0,0.115625,0.28125,0,0.05,0,0.071875,0.1625,0.128125,0,0.078125,0,0,0,0.085106383,0,0,0,0,0,0,0,0,0,0,0.017021277,0.042553191,0.008510638,0.025531915,0.435460993,0.116312057,0.04822695,0.146099291,0.075177305,0,0,0,0,0.018231541,0.014585232,0.949863263,0.035551504,0,0,0
7.850495833,261635393001.00,59.9,56.3,63,721,44463.0354,11.0099122,3714.862792,0.919872267,10985124.42,,0.045092838,0.034482759,0,0.023872679,0.058355438,0.167108753,0.055702918,0.055702918,0.108753316,0.116710875,0.079575597,0.167108753,0.018567639,0.031830239,0,0.037135279,0.020733652,0,0,0,0,0,0,0,0,0,0,0.033492823,0,0.081339713,0.012759171,0.167464115,0.038277512,0.054226475,0.216905901,0.14354067,0.081339713,0.130781499,0.019138756,0,0,0.002773925,0.997226075,0,0,0,0
7.850495833,261635393002.00,40.1,34.3,48.8,778,25464.95034,9.588637155,899.9985659,0.338887749,13767181.48,,0.032738095,0.05952381,0.0625,0.163690476,0.077380952,0.026785714,0.145833333,0,0.205357143,0.0625,0.110119048,0.053571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022099448,0.016574586,0.248618785,0.064456722,0.047882136,0.198895028,0.193370166,0.184162063,0.023941068,0,0,0,0,1,0,0,0,0
7.850495833,261635393003.00,51.1,49.2,51.4,1091,28163.38726,8.136191467,900.0013161,0.260003634,5541992.8,,0.02,0,0.118,0.018,0.104,0.046,0.1,0.058,0.1,0.14,0.104,0.07,0.038,0.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010191083,0,0.029299363,0.039490446,0.322292994,0.011464968,0.029299363,0.294267516,0.052229299,0.085350318,0.067515924,0.045859873,0.012738854,0,0,1,0,0,0,0
7.850495833,261635393004.00,25.7,21.8,34.2,1500,32264.34579,10.78412021,2345.239096,0.783878913,4444754.63,,0,0.021097046,0.069620253,0,0.016877637,0.023206751,0.071729958,0.080168776,0,0.158227848,0.069620253,0.26371308,0.141350211,0.02742616,0.056962025,0,0,0,0,0,0,0,0,0,0.008599509,0,0,0,0,0,0.027027027,0.124078624,0.013513514,0.07002457,0.452088452,0.100737101,0.144963145,0.058968059,0,0,0,0,0.992,0,0,0,0.016
7.850495833,261635394001.00,40.8,36.6,45.9,1401,17192.11988,5.463302082,3811.061756,1.211077038,3941122.917,,0.06,0.128888889,0.022222222,0.115555556,0.053333333,0.017777778,0.026666667,0.097777778,0.108888889,0.055555556,0.151111111,0.091111111,0,0.051111111,0,0.02,0.006564551,0,0,0,0,0,0,0.00547046,0,0.016411379,0.00547046,0.009846827,0.027352298,0,0.014223195,0.269146608,0.037199125,0.041575492,0.350109409,0.088621444,0.061269147,0.032822757,0.010940919,0.02297593,0.027837259,0.019985724,0.947894361,0,0,0,0.064239829
7.850495833,261635394002.00,35.6,24.1,39.5,1256,27354.43071,7.88608059,576.3499121,0.166157428,15120541.82,,0.252173913,0.123913043,0.115217391,0.036956522,0,0.2,0.02173913,0.02173913,0.008695652,0.02173913,0.07173913,0.054347826,0.034782609,0,0.036956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080965909,0.026988636,0.123579545,0.036931818,0.139204545,0.332386364,0.029829545,0.140625,0.071022727,0,0.018465909,0,0.043789809,0.927547771,0,0,0,0.057324841
7.850495833,261635394003.00,44.6,45.5,44.4,1413,12422.93763,2.45867215,2961.452035,0.586112549,15485584.33,,0.1121673,0.058935361,0,0.013307985,0.022813688,0.039923954,0.131178707,0.108365019,0.068441065,0.106463878,0.091254753,0.192015209,0.011406844,0.022813688,0.020912548,0,0,0,0,0,0,0,0,0,0.021989529,0.05026178,0,0,0.007329843,0.009424084,0.018848168,0.364397906,0.059685864,0.036649215,0.294240838,0.058638743,0.053403141,0.012565445,0.012565445,0,0,0,0.991507431,0,0,0,0.016985138
7.850495833,261635395001.00,44.6,46.3,30.6,518,11741.50934,3.916293415,576.3414125,0.192234406,20560762.14,,0,0,0,0.038834951,0.262135922,0.038834951,0,0,0,0.04368932,0.082524272,0.281553398,0,0,0.17961165,0.072815534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0.019047619,0.171428571,0.223809524,0.035714286,0,0,0,0,0,0.882239382,0,0,0,0.117760618
7.850495833,261635395002.00,50.1,50.4,47.7,513,40503.04729,10.02077602,1513.560379,0.374466875,5696302.821,,0.050847458,0,0,0,0.192090395,0,0.056497175,0.146892655,0,0.141242938,0,0.09039548,0.11299435,0,0.169491525,0.039548023,0,0,0,0,0,0,0,0,0,0,0,0.068396226,0,0,0.030660377,0.41509434,0.016509434,0.068396226,0.127358491,0.134433962,0.127358491,0.011792453,0,0,0.013645224,0.062378168,0.937621832,0,0,0,0
7.850495833,261635395003.00,33,25,38.4,1168,29509.17888,11.04833066,,,2874047.423,,0.13253012,0.027108434,0.027108434,0,0.093373494,0,0,0,0.246987952,0.063253012,0.090361446,0.13253012,0.123493976,0,0.063253012,0,0,0,0,0,0,0,0,0,0.016516517,0,0.034534535,0.012012012,0,0,0.039039039,0.403903904,0.072072072,0.163663664,0.09009009,0.124624625,0,0.043543544,0,0,0,0,0.970890411,0,0.029109589,0,0
7.850495833,261635395004.00,49.7,49.2,57.3,1084,45043.19452,7.529227912,1516.202538,0.253441937,5009933.13,,0.164882227,0.13490364,0.102783726,0.149892934,0.017130621,0.079229122,0.055674518,0.115631692,0,0.087794433,0.029978587,0,0.03640257,0.025695931,0,0,0,0,0,0,0,0,0.004459309,0,0.008918618,0,0.015607581,0.018952062,0.010033445,0.051282051,0.017837235,0.305462653,0,0.024526198,0.289855072,0.026755853,0.084726867,0.130434783,0.011148272,0,0,0.020295203,0.964944649,0,0,0,0.029520295
7.850495833,261635396001.00,40.3,46.7,26.9,980,27827.0042,8.624921507,,,5995873.476,,0.20984456,0,0.075129534,0.160621762,0,0.220207254,0.020725389,0.067357513,0.020725389,0,0.095854922,0.129533679,0,0,0,0,0,0,0,0,0,0,0,0,0.018897638,0,0.047244094,0,0,0.064566929,0,0.092913386,0.083464567,0.045669291,0.422047244,0.107086614,0.077165354,0.040944882,0,0,0.017346939,0.02244898,0.912244898,0,0,0,0.113265306
7.850495833,261635396002.00,41.7,38.1,42,1135,57157.54733,12.50376414,2339.139629,0.511709329,15882195.17,,0.319004525,0.131221719,0.022624434,0,0,0.018099548,0.070135747,0.020361991,0.083710407,0.14479638,0.07239819,0.067873303,0.024886878,0,0.024886878,0,0,0,0,0,0,0,0,0,0.012016021,0,0,0,0,0.013351135,0,0.293724967,0.097463284,0.230974633,0.106809079,0.034712951,0.064085447,0.146862483,0,0,0,0.011453744,0.954185022,0,0.034361233,0,0
7.850495833,261635396003.00,50.9,51.3,50,1414,71254.85209,21.36747156,1476.344945,0.442717341,2997038.294,,0.077294686,0.04589372,0.019323671,0.041062802,0,0.157004831,0.050724638,0.053140097,0.173913043,0.041062802,0.077294686,0.026570048,0.016908213,0.18115942,0.038647343,0,0,0,0,0,0,0,0,0,0,0,0.005752637,0.013422819,0,0.041227229,0,0.226270374,0.004793864,0.09012464,0.434324065,0.033557047,0.076701822,0.073825503,0,0,0.051626591,0.011315417,0.906647808,0,0,0,0.16407355
7.850495833,261635397001.00,56.8,48.3,63.5,781,56045.44411,14.7509168,,,18420530.55,,0.178571429,0.061688312,0.022727273,0,0.048701299,0.094155844,0,0.022727273,0.064935065,0.155844156,0.12987013,0.094155844,0.103896104,0,0.022727273,0,0.05,0,0,0,0,0,0,0,0,0,0.025,0.010294118,0,0.060294118,0.001470588,0.257352941,0.023529412,0.038235294,0.283823529,0.117647059,0.047058824,0.085294118,0,0,0,0.005121639,0.994878361,0,0,0,0
7.850495833,261635397002.00,47.7,53.1,46,1213,40907.48702,11.2387915,,,14398397.34,,0.199044586,0.175159236,0.071656051,0.030254777,0.078025478,0.036624204,0.007961783,0.011146497,0.035031847,0.039808917,0.168789809,0.063694268,0.058917197,0.02388535,0,0,0,0,0,0,0,0,0,0,0.005813953,0,0,0.025581395,0.043023256,0.1,0.041860465,0.28372093,0.040697674,0.060465116,0.098837209,0.069767442,0.141860465,0.077906977,0,0.010465116,0,0,1,0,0,0,0
7.850495833,261635401001.00,41.9,35.8,42.5,1259,150461.6863,25.1527545,1800.001273,0.300907103,19958255.04,,0.245647969,0,0.042553191,0.030947776,0.106382979,0.059961315,0,0.069632495,0.098646035,0.083172147,0.141199226,0.121856867,0,0,0,0,0.011739594,0,0,0,0,0,0,0,0,0,0,0,0,0.060832444,0,0.311632871,0.100320171,0.10565635,0.194236926,0.115261473,0.100320171,0,0,0,0,0.152501986,0.847498014,0,0,0,0
7.850495833,261635401002.00,39.5,38,41.3,822,82360.83503,25.76306638,3316.19052,1.03732844,6131675.28,,0.139240506,0.07278481,0.101265823,0.101265823,0.120253165,0,0.053797468,0,0.212025316,0.03164557,0.037974684,0.10443038,0.025316456,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046280992,0,0.026446281,0,0.036363636,0.469421488,0.046280992,0.120661157,0.109090909,0.069421488,0.059504132,0.016528926,0,0,0,0.003649635,0.996350365,0,0,0,0
7.850495833,261635401003.00,40.1,,20.9,321,74815.63723,62.66136062,,,797853.0833,,0,0,0,0.28358209,0.082089552,0.298507463,0,0.194029851,0,0,0.082089552,0,0.059701493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14973262,0,0.443850267,0.058823529,0.053475936,0.251336898,0,0,0.042780749,0,0,0,0,1,0,0,0,0
7.850495833,261635401004.00,29.6,29.5,32.2,536,109530.4233,54.05409376,,,17252869.75,,0.257777778,0,0,0.106666667,0.324444444,0,0,0.111111111,0,0.102222222,0.053333333,0.044444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077151335,0,0,0,0.127596439,0.275964392,0,0,0.376854599,0.071216617,0,0.071216617,0,0,0,0.014925373,0.985074627,0,0,0,0
7.850495833,261635402001.00,40.9,46.5,40.5,672,35653.04777,17.22175753,1516.195306,0.732379125,5290865.444,,0.077253219,0.115879828,0.042918455,0,0.137339056,0.13304721,0,0,0.042918455,0.0472103,0.055793991,0.081545064,0.223175966,0,0.042918455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016207455,0,0.47649919,0,0.051863857,0.395461912,0,0.04376013,0.016207455,0,0,0,0,1,0,0,0,0
7.850495833,261635402002.00,31.3,27.7,35.7,542,49470.40524,28.17135194,576.3487497,0.328206801,2497882.667,,0.321428571,0,0.186507937,0.170634921,0.178571429,0,0.011904762,0,0.023809524,0.047619048,0.05952381,0,0,0,0,0,0.03562341,0,0,0,0,0,0,0,0,0,0,0,0.124681934,0.094147583,0.025445293,0.262086514,0.160305344,0,0.178117048,0.089058524,0.017811705,0,0.012722646,0,0,0,0.988929889,0,0,0,0.022140221
7.850495833,261635402003.00,38.9,37.9,46.7,623,68244.45585,38.10953467,899.9991634,0.502583674,983154,,0.143617021,0,0,0.127659574,0.196808511,0.053191489,0.053191489,0,0.138297872,0.042553191,0.04787234,0.04787234,0,0.14893617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247619048,0,0.335714286,0.114285714,0,0.088095238,0.042857143,0.171428571,0,0,0,0,0,0.985553772,0.014446228,0,0,0
7.850495833,261635402004.00,28.4,28.1,38.2,474,129613.9203,72.89884683,833.0437129,0.468529352,940465.6471,,0.512820513,0,0.046153846,0.117948718,0,0,0.164102564,0.051282051,0,0.030769231,0,0.076923077,0,0,0,0,0.068181818,0,0,0,0,0,0,0,0,0,0.064393939,0,0,0,0,0.196969697,0.185606061,0,0.25,0.196969697,0,0.037878788,0,0,0,0,1,0,0,0,0
7.850495833,261635402005.00,25.5,25.2,28.3,212,111827.7495,62.66792171,,,12961660.44,,0.12962963,0.185185185,0,0,0,0,0,0,0.425925926,0.259259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060344828,0,0,0,0,0.689655172,0,0,0,0.25,0,0,0,0,0.476415094,0.476415094,0.523584906,0,0,0,0
7.850495833,261635402006.00,15.1,25.5,11,822,173783.8214,48.6336315,966.9555029,0.270603772,10520379.69,,0.117216117,0.032967033,0.117216117,0.278388278,0.113553114,0,0.117216117,0.04029304,0.025641026,0.128205128,0,0.029304029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034700315,0.126182965,0.14511041,0.302839117,0,0.047318612,0.050473186,0.268138801,0,0.025236593,0,0,0,0.00973236,0.916058394,0,0,0,0.148418491
7.850495833,261635403001.00,26.5,17.6,50,357,109677.8513,39.21365895,1799.999296,0.643562558,5171050.143,,0.367346939,0.142857143,0.25170068,0,0.183673469,0.054421769,0,0,0,0,0,0,0,0,0,0,0.068493151,0,0,0,0,0,0,0,0,0,0,0,0,0.219178082,0.146118721,0.054794521,0,0.086757991,0.178082192,0.246575342,0,0,0,0,0,0,1,0,0,0,0
7.850495833,261635403002.00,32.5,18,39.6,1029,49172.04404,22.04724708,3278.347447,1.469911158,3335682,,0.401376147,0.068807339,0.071100917,0,0,0.025229358,0.073394495,0.048165138,0.027522936,0.123853211,0.041284404,0.080275229,0.038990826,0,0,0,0.023294509,0,0,0,0,0,0,0,0,0,0,0,0,0.026622296,0.019966722,0.347753744,0,0.119800333,0.249584027,0.064891847,0.133111481,0.014975042,0,0,0,0,0.97473275,0,0,0,0.0505345
7.850495833,261635403003.00,35.1,18.7,52.3,348,33556.69662,19.3197711,900.002194,0.518162934,218360.7857,,0,0,0.10738255,0.154362416,0.174496644,0.053691275,0.22147651,0,0,0.080536913,0,0,0.208053691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079096045,0.06779661,0,0.129943503,0.09039548,0.276836158,0.175141243,0.18079096,0,0,0,0,1,0,0,0,0
7.850495833,261635403004.00,30.5,28.4,41.7,707,69185.37049,31.52060651,576.3488005,0.262582445,28257703.33,,0.122186495,0.147909968,0.083601286,0.218649518,0,0.057877814,0.035369775,0,0.019292605,0.054662379,0.115755627,0.115755627,0.028938907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122153209,0.405797101,0.070393375,0.037267081,0.196687371,0.043478261,0.064182195,0.035196687,0.02484472,0,0,0,0.988684583,0,0,0,0.022630835
7.850495833,261635403005.00,27.7,27.5,29.5,1083,65029.77621,16.55321887,3608.729961,0.91859607,8335516.545,,0.220306513,0.021072797,0.053639847,0.086206897,0,0.076628352,0.059386973,0.277777778,0.0651341,0,0.017241379,0.068965517,0.017241379,0,0,0.036398467,0.013043478,0,0,0,0,0,0,0,0,0,0,0,0.075362319,0,0.11884058,0.228985507,0.05942029,0.160869565,0.076811594,0.113043478,0.153623188,0,0,0,0,0.099722992,0.810710988,0,0,0,0.08956602
7.850495833,261635404001.00,47.2,41.8,53.7,374,89384.13805,32.32903168,1476.347926,0.533975042,5044207.609,,0.361581921,0.04519774,0.141242938,0,0,0,0,0,0.050847458,0,0.231638418,0.169491525,0,0,0,0,0.007067138,0,0,0,0,0,0,0,0,0,0,0,0,0.173144876,0,0.342756184,0.06360424,0.003533569,0.247349823,0.106007067,0,0.056537102,0,0,0.002673797,0.00802139,0.99197861,0,0,0,0
7.850495833,261635404002.00,37.9,37.4,38.6,879,29160.54792,13.21576729,579.5636761,0.262662372,3092666.125,,0.158640227,0,0,0.050991501,0.110481586,0.056657224,0,0.065155807,0.107648725,0.113314448,0.059490085,0.11898017,0,0,0.158640227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063311688,0.051948052,0,0.12012987,0.069805195,0.076298701,0.150974026,0.206168831,0.261363636,0,0,0,0,0,1,0,0,0,0
7.850495833,261635404003.00,10.8,10.3,17.2,934,38339.58096,18.47095081,616.1904247,0.296863522,2752356.455,,0.309322034,0.271186441,0,0.110169492,0,0.046610169,0.088983051,0,0.063559322,0,0.110169492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048387097,0.077419355,0.458064516,0.058064516,0.058064516,0.132258065,0.006451613,0.061290323,0.1,0,0,0,0,1,0,0,0,0
7.850495833,261635404004.00,53.5,56.7,51.3,696,124315.5536,21.71410203,8757.182192,1.529610271,12900712.12,,0.495475113,0.248868778,0.040723982,0,0.011312217,0.024886878,0.020361991,0,0,0.115384615,0,0.042986425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010033445,0.071906355,0.023411371,0.063545151,0,0.484949833,0.018394649,0.130434783,0.073578595,0.075250836,0.018394649,0.008361204,0,0.02173913,0,0.028735632,0.952586207,0,0,0,0.037356322
7.850495833,261635405001.00,44.1,38.3,48.1,1371,119011.2768,17.18022935,4752.700009,0.686090246,9863995.745,,0.075837743,0.151675485,0.015873016,0.149911817,0.037037037,0.058201058,0.037037037,0.058201058,0.05643739,0.015873016,0.135802469,0,0.054673721,0.077601411,0.05643739,0.019400353,0,0,0,0,0,0,0,0,0,0,0.013727561,0.010559662,0,0.024287223,0.035902851,0.213305174,0.029567054,0.088701162,0.244984161,0.112988384,0.138331573,0.054910243,0.023231257,0.009503696,0,0,1,0,0,0,0
7.850495833,261635405002.00,50.5,33.2,52.4,602,64308.94845,31.86353598,900.0017748,0.445929216,10902977.47,,0.533333333,0.083333333,0.1,0,0,0,0,0,0.05,0,0.116666667,0.070833333,0,0,0,0.045833333,0,0,0,0,0,0,0,0,0,0,0.094036697,0.146788991,0.027522936,0.043577982,0.052752294,0.422018349,0.055045872,0.064220183,0.02293578,0.025229358,0,0.04587156,0,0,0,0.023255814,0.976744186,0,0,0,0
7.850495833,261635405003.00,35.1,27.8,35.9,779,87020.73515,40.48059429,900.0000753,0.418665021,17402100,,0,0.119230769,0,0.038461538,0,0.073076923,0.146153846,0.046153846,0,0.184615385,0.353846154,0.038461538,0,0,0,0,0.06640625,0,0,0,0,0,0,0,0,0,0,0,0.025390625,0,0,0.265625,0.130859375,0.025390625,0.267578125,0.091796875,0.091796875,0.017578125,0.017578125,0,0.014120668,0.030808729,0.969191271,0,0,0,0
7.850495833,261635405004.00,40.5,50.2,40.3,604,98510.55102,34.89288753,3316.191738,1.174610274,9341878.591,,0.159863946,0.102040816,0.200680272,0,0.112244898,0.139455782,0.139455782,0,0,0.071428571,0,0.047619048,0,0.027210884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032745592,0.367758186,0.191435768,0.083123426,0.249370277,0.075566751,0,0,0,0,0,0.021523179,0.978476821,0,0,0,0
7.850495833,261635406001.00,44.6,47.5,39,1033,99508.46453,44.64536265,4752.70151,2.132342042,3967917.048,,0,0,0.139534884,0,0,0,0.042635659,0.414728682,0,0.058139535,0.220930233,0.124031008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0.03125,0.04076087,0.622282609,0.012228261,0,0.080163043,0.182065217,0,0,0,0,0,0.063891578,0.936108422,0,0,0,0
7.850495833,261635406002.00,41,29.7,43.4,611,120346.3309,36.71068367,1476.349281,0.450348515,1659195.556,,0.212765957,0,0,0,0.042553191,0,0.182978723,0.046808511,0.025531915,0.272340426,0,0.089361702,0.072340426,0,0,0.055319149,0.072815534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016990291,0.230582524,0.089805825,0.099514563,0.20631068,0.186893204,0.019417476,0,0.077669903,0,0.027823241,0.211129296,0.788870704,0,0,0,0
7.850495833,261635406003.00,53.7,41.7,60.9,745,79917.58665,24.37556593,1834.589161,0.559565809,4111637.321,,0.114485981,0.042056075,0.119158879,0,0.039719626,0.030373832,0,0.140186916,0,0.130841121,0.142523364,0.140186916,0.03271028,0.025700935,0.042056075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026711185,0,0.235392321,0.048414023,0.078464107,0.353923205,0.060100167,0.093489149,0.076794658,0.026711185,0,0,0,0.985234899,0,0,0,0.029530201
7.850495833,261635406004.00,34,38.4,33.2,981,86931.84919,27.27842005,2381.602415,0.747325079,2261024.519,,0.185082873,0.093922652,0,0.05801105,0,0.049723757,0.03038674,0.066298343,0,0.038674033,0,0.35359116,0.05801105,0.027624309,0,0.038674033,0,0,0,0,0,0.02058319,0,0,0,0,0,0,0,0.036020583,0.138936535,0.164665523,0.04974271,0.080617496,0.264150943,0.018867925,0.094339623,0.132075472,0,0,0.051987768,0,0.948012232,0,0,0,0.103975535
7.850495833,261635407001.00,54,44.7,59.7,256,209242.3527,76.14725798,1516.191177,0.551770706,11152440.21,,0.301587302,0,0,0,0.055555556,0.103174603,0.055555556,0,0,0.30952381,0,0,0.055555556,0,0,0.119047619,0.041666667,0,0,0,0,0,0,0,0.067708333,0,0,0,0,0.223958333,0.109375,0.192708333,0,0.078125,0.21875,0,0.067708333,0,0,0,0.41015625,0.08203125,0.8671875,0,0,0,0.1015625
7.850495833,261635407002.00,29.4,22.8,49.9,549,158933.3901,56.19475625,1476.352267,0.522000165,15754180.52,,0.106870229,0,0,0,0.099236641,0,0,0.358778626,0.076335878,0,0.320610687,0.038167939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108108108,0.307432432,0.128378378,0.077702703,0.337837838,0,0.023648649,0.016891892,0,0,0.123861566,0.158469945,0.819672131,0,0,0,0.043715847
7.850495833,261635407003.00,34.4,40.7,32.1,1154,130604.0337,35.73371576,3600.003732,0.984973484,3829043.971,,0.155495979,0.147453083,0.313672922,0.058981233,0,0,0.077747989,0.034852547,0.120643432,0,0,0.037533512,0.018766756,0.034852547,0,0,0,0,0,0,0,0,0,0,0,0,0.009421265,0.02422611,0.078061911,0.095558546,0,0.255720054,0.052489906,0,0.251682369,0.119784657,0.088829071,0.02422611,0,0,0.082322357,0.030329289,0.882149047,0,0,0,0.097920277
7.850495833,261635407004.00,37.2,24.5,43.3,1577,131091.3426,36.13044115,4176.352136,1.151055761,1483825.815,,0.149425287,0,0.099616858,0.134099617,0.013409962,0.074712644,0.036398467,0,0.093869732,0.088122605,0.099616858,0.155172414,0.038314176,0,0.017241379,0,0.008928571,0,0,0,0,0,0,0,0,0,0,0.020089286,0.012276786,0.011160714,0.066964286,0.171875,0.089285714,0.128348214,0.344866071,0.060267857,0.03125,0.0546875,0,0,0,0,0.926442613,0.073557387,0,0,0
7.850495833,261635408001.00,57.8,55.5,59.4,662,251220.717,28.87184622,6584.488446,0.756730337,6138650.467,,0.061728395,0.055555556,0.12654321,0.12654321,0.012345679,0.080246914,0.061728395,0.046296296,0.027777778,0.077160494,0.024691358,0.114197531,0.015432099,0.089506173,0.058641975,0.021604938,0,0,0,0,0,0,0,0,0,0,0.012567325,0.001795332,0.014362657,0.021543986,0.055655296,0.129263914,0.053859964,0.016157989,0.350089767,0.046678636,0.152603232,0.145421903,0,0,0,0.012084592,0.983383686,0.004531722,0,0,0
7.850495833,261635408002.00,29.7,24.8,35.8,1778,183993.7218,46.29876664,8.058534713,0.002027788,14913263.03,,0.017636684,0.054673721,0.160493827,0.015873016,0.075837743,0.059964727,0.104056437,0.017636684,0.107583774,0.100529101,0.142857143,0.065255732,0.014109347,0,0.054673721,0.008818342,0.029807692,0,0,0,0,0,0,0,0,0.009615385,0.024038462,0,0.0375,0,0.021153846,0.310576923,0.092307692,0.050961538,0.183653846,0.097115385,0.082692308,0.060576923,0,0,0.005061867,0.011811024,0.988188976,0,0,0,0
7.850495833,261635409001.00,36.9,51.5,35.6,1074,45897.75819,12.83794666,,,8232333.28,,0.025882353,0.018823529,0.021176471,0,0.068235294,0,0.185882353,0.16,0.150588235,0.047058824,0.164705882,0.044705882,0.037647059,0.037647059,0,0.037647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092724679,0,0.17831669,0.128388017,0.034236805,0.216833096,0.004279601,0.29957204,0.034236805,0,0.011412268,0,0.010242086,0.989757914,0,0,0,0
7.850495833,261635409002.00,47.1,42.7,47.4,915,41431.3858,14.8041274,,,8144837.318,,0,0.036253776,0.075528701,0.054380665,0.072507553,0.132930514,0.132930514,0,0,0.018126888,0.13897281,0.145015106,0.111782477,0,0.081570997,0,0,0,0,0,0,0,0,0,0,0,0,0.013931889,0.012383901,0,0.043343653,0.182662539,0.027863777,0.139318885,0.315789474,0.040247678,0.122291022,0.102167183,0,0,0,0.055737705,0.938797814,0,0,0.005464481,0
7.850495833,261635409003.00,60.9,68.8,60.4,479,94050.32511,35.1212354,,,1340408.852,,0.116883117,0.121212121,0,0.138528139,0,0.073593074,0.069264069,0,0.056277056,0,0.229437229,0.19047619,0,0,0.004329004,0,0,0,0,0,0,0,0,0,0.063981043,0,0,0.030805687,0.158767773,0,0,0.327014218,0.002369668,0.049763033,0.097156398,0.177725118,0.092417062,0,0,0,0,0.002087683,0.997912317,0,0,0,0
